ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.027663970432047998,0.10702792174739201,0.1112844262912,0.118743184028608,0.10702792174739201,0.118743184028608,0.102995721414448,0.11298380794259202,0.125345234814208,0.12415422179435201,0.12050764652075202,0.125264492352448,0.119380344922672,0.1236193847872,0.125542190897152,0.12469981079680001,0.118743184028608
