ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.040927375414528,0.1190781835468,0.114664122898432,0.137773875364288,0.13294777577387198,0.12334044757508802,0.138538504773808,0.140225533850032
