ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.115221110875072,0.003776720950528,0.0090549402352,0.0063820460704480005,0.0051127863326079995,0.014401241711872,0.0037671242656480003,0.0051588493612000005,0.004137972482608001,0.003842062380592
