ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.5476190476190477,1.0,0.6666666666666667,0.6666666666666667,1.0,0.41666666666666663,1.0,0.5,1.0
