ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23
0.016230133277872,0.016081876745152,0.024024099954688,0.0276262047052,0.032745139997632004,0.014992257046192,0.015610795098928,0.009495701536768,0.012064817022208,0.005029168584112,0.006630025552431999,0.013693143228207999,0.005125005316528,0.00551670667,0.0037510284652,0.005058286876672,0.009399818951728,0.006184548872368,0.003797155367872,0.004697810650672,0.004587989522991999,0.006885850443712,0.0063259910512,0.004795554015232
