ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.11307130276652802,0.0151403370028,0.013878140805807999,0.007958723741871999,0.007958723741871999,0.00496782547,0.019289505576112,0.004340038783408,0.0065909860904320005,0.005606661092272,0.004448994914608
