ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.0965060328688,0.085983320151088,0.067199165025712,0.07942417910699201,0.102733195126192,0.10512477982571199,0.10887195293252801,0.090263857052608,0.104792325189568,0.10874714168320002,0.106783972,0.10825626770756801,0.10898047808324798,0.10685828874284797,0.10675362228524801,0.10819161052979201,0.103331956201648,0.10893147917919999,0.10780236703556799,0.100333847730112,0.10720812519519998,0.10807809785036801,0.10888248774788799,0.10762130216492799,0.10659459545900798,0.10893516700868801,0.10894939189043201
