ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.8333333333333334,0.8571428571428572,0.05555555555555558,0.16666666666666663,0.16666666666666663,0.5,0.8333333333333334,0.6666666666666667,1.0,1.0
