ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.115110497794048,0.003714202635712,0.0053341847019520005,0.0089513109232,0.005511047566768,0.003970689744831999,0.006368425695231999,0.005824920666112,0.017076530696128002,0.010995610339887999,0.012657985262512002,0.013429889400112,0.008504455457968,0.007497957066928001,0.0078573172588,0.0078573172588,0.004421590269999999
