ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.057978475630000005,0.078082971304192,0.120532739716528,0.124609832504368,0.124609832504368,0.12821404554131202,0.10657106208836802,0.130086709798912,0.124147055877568,0.1300732592128,0.12241664882411199,0.12821404554131202,0.124610384448448,0.12867376587308801,0.129970154586112,0.129793711851952,0.12815606427999998,0.130032910440448,0.12749050788279997,0.1295076648688,0.131798979248128,0.13162840417643198
