ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.100748258648512,0.1017537968752,0.090615716217088,0.104655595794352,0.104655595794352,0.101337506224432,0.09157089674680001,0.09520332028,0.106502563791808,0.095364080523952,0.10727677606379202,0.110197830020272,0.10959913804595199,0.106397492180272,0.11016451087763199,0.110122734576688,0.109886984714032
