l_l_m,l_l_n,u_r_m,u_r_n,n,u
5.0,15.0,7.0,16.0,23.0,23.0
1.0,18.0,2.0,20.0,23.0,23.0
2.0,17.0,3.0,20.0,23.0,23.0
3.0,16.0,6.0,19.0,23.0,23.0
6.0,16.0,8.0,18.0,23.0,23.0
3.0,14.0,5.0,15.0,23.0,23.0
7.0,13.0,8.0,14.0,23.0,23.0
