ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15
0.097192005620992,0.11745026249963199,0.09387325617971201,0.11574406532420799,0.11574406532420799,0.11154349835468799,0.10699964328140801,0.1116986152768,0.11382717758660801,0.11564349567999999,0.11564349567999999,0.115587576973312,0.10987219000772801,0.118161924908992,0.11697107238707201,0.115875873415168
