ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.027387600164799998,0.128782086316288,0.136030468728832,0.126964507241392,0.126964507241392,0.1401512538688,0.1420328163328,0.13942188720332802,0.1398922502128
