ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27
0.020126865626799998,0.13829950010291198,0.142752072522688,0.14603152079795198,0.126857844630448,0.139407520910128,0.14737701891731197,0.118925031124528,0.14486072092000002,0.137882032700848,0.129585451788592,0.14603152079795198,0.12046782846284802,0.128648086413568,0.14377533433720002,0.149057945524672,0.11743026014867199,0.130239184556032,0.149215231871152,0.14892191602244798,0.14753833937771202,0.14751721734596798,0.148324756979968,0.146374195277248,0.1474949230828,0.13893545796280002,0.1450326793228,0.14892191602244798
