l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
6.0,8.0,9.0,16.0,0.0
2.0,13.0,3.0,15.0,1.0
2.0,9.0,3.0,11.0,2.0
3.0,9.0,6.0,15.0,3.0
3.0,9.0,6.0,15.0,4.0
