ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.092891923505152,0.091573882029232,0.072365873422768,0.091984654532032,0.126224636895232,0.127634653454272,0.11905319654699201,0.12383575518788799,0.12982899354035202,0.129392414236672,0.129593847058432,0.12514396597043198,0.113552405325232,0.129789791876032,0.129528369109168,0.128806658363392,0.1293594123148,0.128547061072432,0.127436537779648,0.129602242522672,0.127436537779648
