ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.051172016497071995,0.127762707761152,0.095711097838768,0.12123335828319999,0.11427992624939198,0.1251113535052,0.126142031102128,0.12157407808964801,0.12337729636480001,0.11767469422739199,0.12915307869107198,0.125098640986048,0.12181710713732802,0.12727912506999997,0.126017327163328,0.12463467084332801,0.12463467084332801,0.126339429798448,0.129505986198448,0.129274404269488,0.12947129541880004,0.129274404269488,0.127762707761152,0.128363501860288,0.12853813201720002
