ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25
0.08622534794603201,0.150801538778368,0.150801538778368,0.15226108392875198,0.16073140289171198,0.16497642054803202,0.16345369243844798,0.17102982768683198,0.169756797306112,0.16402049934380802,0.138034306422448,0.17102982768683198,0.16694377248659198,0.15148591822643198,0.169129371743152,0.17016339855428803,0.1702946797612,0.170566034679088,0.169968406211008,0.16724566987,0.159832661384752,0.168905815602352,0.15899857187660799,0.168808276868272,0.17016339855428803,0.17102982768683198
