ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26
0.0639295470412,0.10974804685100799,0.095489121020848,0.11697971015679998,0.1124886204268,0.11771635214276799,0.11511855090692799,0.10665474424388799,0.114078628278448,0.104608300300288,0.11649687476920001,0.111688519811632,0.116153647030528,0.115343579750848,0.11689550133683199,0.11577365038124801,0.11768821896299199,0.11697971015679998,0.11584681738028799,0.117416745716272,0.117494596249648,0.11459014258220798,0.110467153313728,0.11689550133683199,0.109787133591808,0.110092066801072,0.110092066801072
