ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28,ct_29
0.11197662869636799,0.097945659271168,0.086878808193472,0.107184022300672,0.128446621953712,0.114884553055408,0.131903727990208,0.1325418756208,0.128332824793648,0.1331150077132,0.127769390109952,0.128332824793648,0.136142685019312,0.13391039320619197,0.1325418756208,0.13615066105719997,0.13041864846131201,0.13200737981228802,0.13397099390252798,0.131903727990208,0.1284237480688,0.133124049434032,0.135838013313472,0.13606407313604799,0.13502430305080002,0.13502430305080002,0.133638661335472,0.13611989727275198,0.136164334658992,0.13502430305080002
