ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.7619047619047619,1.0,0.30000000000000004,0.75,1.0,1.0,0.11111111111111116,0.75,1.0,0.33333333333333337,0.5,0.9166666666666666,1.0
