ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.133173782852272,0.149189307785008,0.1976923541932,0.194071479096112,0.194308743579568,0.2063760191728,0.20822842182443202,0.201587732228032,0.2037450177088,0.20822842182443202,0.206541655857088,0.17019188080043202,0.1944143761228
