l_l_m,l_l_n,u_r_m,u_r_n,n,u
1.0,17.0,2.0,19.0,19.0,19.0
2.0,17.0,4.0,18.0,19.0,19.0
2.0,17.0,4.0,18.0,19.0,19.0
