ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27
0.10847925117995198,0.063954578971312,0.126123184145968,0.10847925117995198,0.121761808536832,0.127662487459072,0.11586834012716801,0.132416639254528,0.1290155882992,0.130696430969392,0.130696430969392,0.128983738230448,0.13219165931243199,0.130696430969392,0.12040729201988801,0.13242566387507199,0.132995225793328,0.124080915848128,0.1290155882992,0.132929136362752,0.13242566387507199,0.130768296047152,0.12482239484204802,0.131804047047472,0.13309070918444801,0.131605891942192,0.128930102354608,0.131734793180608
