ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.060436853302192006,0.048020665495552,0.012195656479168,0.004749638442928,0.005791194048688,0.005782054893568,0.010772997759232,0.009660339639232,0.005841630037168,0.009554243100928
