ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12
0.062420600010688,0.105190375901488,0.092997907562752,0.10814168100587201,0.104646759828928,0.098952130097152,0.10781339169587202,0.103945877456128,0.100359988176688,0.10824365064644799,0.104646759828928,0.110594749892272,0.109712661585712
