ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.093085423659952,0.17526391708595196,0.17756172926771202,0.192639899812912,0.200387106742192,0.198009520980928,0.118780631173168,0.19905569255147204,0.156956882682112
