ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.12957929538092802,0.010839049674928,0.00872008387,0.003712036791472,0.005043257147392,0.009562701418432,0.003875832026368,0.004968451252528001,0.028491879447088,0.018711437180847997,0.006790764410799999,0.005438447256832,0.006265532666032,0.006265532666032,0.010839049674928
