ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10
0.8,0.8,0.8,1.0,0.8333333333333334,1.0,1.0,0.6666666666666667,0.36363636363636365,1.0,1.0
