ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19
0.10804184535083199,0.077344350488512,0.10843664092,0.0945641747968,0.11340976351436799,0.12673122414827198,0.11686905547000001,0.125194825307392,0.11812887938680001,0.118545162494128,0.122852979155392,0.12491463703019201,0.126605758697008,0.125300990088448,0.12144114106720001,0.12138754304204799,0.12384621922508801,0.1219447107952,0.125188191066112,0.124545812854192
