ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28,ct_29
0.07669166166880001,0.09965958745451199,0.099720961418032,0.09549315547000001,0.09482520051563201,0.09928343264516801,0.09928343264516801,0.08119267236275202,0.0896864658028,0.104177254049728,0.095388781893568,0.07716073244919999,0.09928343264516801,0.09928343264516801,0.104382835605952,0.09458428410880002,0.100770841774528,0.1036493859328,0.10179911351852801,0.103393552564672,0.10587370129964802,0.10587370129964802,0.099544544806912,0.10372400053043201,0.105863787428272,0.10512373872875201,0.10608405319787201,0.105966593769472,0.10603079950379199,0.103553035260352
