ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20
0.12628119688748798,0.031084567611567998,0.007625306164912001,0.011169503279152001,0.0036582136972,0.0050820880192,0.0038476383117279998,0.0038476383117279998,0.056677704215488005,0.010712562926848,0.0052491494157280005,0.005473955933872,0.005120618863408,0.006212064356799999,0.003725651372848,0.004503512670208,0.007195812234928,0.003821309986048,0.0065516424657279995,0.004913708360128,0.004089220433152
