ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
1.0,0.8333333333333334,0.4,0.19999999999999996,0.19999999999999996,1.0,0.33333333333333337,0.6666666666666667,0.6363636363636364,0.25,0.625,1.0,1.0,1.0,1.0
