l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,6.0,8.0,13.0,0.0,0.0,0.0,24.0
2.0,13.0,3.0,14.0,1.0,1.0,2.0,10.0
1.0,6.0,2.0,8.0,14.0,14.0,31.0,8.0
1.0,8.0,2.0,12.0,15.0,15.0,33.0,6.0
1.0,12.0,2.0,14.0,18.0,18.0,44.0,4.0
