ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.067113062996272,0.0121817027392,0.0308249527408,0.034843177553199996,0.0090241660492,0.004997866929712,0.003784151212288,0.010731938301232,0.007698641920000001,0.007673337566511999,0.003888537026992,0.019819310312751998,0.008300480708032,0.0061194233402079995,0.0076903133096319996,0.011037744085552,0.010375454390272001,0.0038457796369120003,0.006074552330800001
