ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.061617403091392,0.105877875654592,0.08777032649080001,0.08777032649080001,0.1062663323632,0.11294113597331201,0.115027293677488,0.105877875654592,0.10842349074999999,0.10846504713011199,0.114846463451392,0.09698665571051199,0.107439291376432,0.111044649649408,0.112836079822768,0.114512427368368,0.11087447298884802,0.114920500760512,0.114512427368368
