ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16
0.093538930092208,0.04953729939251201,0.085198684147648,0.09277548581867201,0.08982044233619199,0.104268087777328,0.105327859777072,0.10062254228459198,0.1055670376048,0.10590135743147201,0.10368565467999999,0.103252778855872,0.09869917657292801,0.10590135743147201,0.10396765895315199,0.09751273601459201,0.09751273601459201
