ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7
0.013815212304832,0.09770625445508799,0.1003640888428,0.1003640888428,0.1133472769612,0.1133472769612,0.11294273607236799,0.11171774438195199
