l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
1.0,0.0,7.0,5.0,0.0
7.0,0.0,8.0,5.0,0.0
2.0,18.0,6.0,20.0,1.0
1.0,18.0,2.0,20.0,1.0
6.0,19.0,8.0,20.0,2.0
