ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27
0.075119134324912,0.11351286546999999,0.09761481279044801,0.11686527765836799,0.11506433036588802,0.11506433036588802,0.11639446245879999,0.114783705578032,0.11574406532420799,0.11574406532420799,0.11187666549880002,0.116298007816192,0.104628049196992,0.0994172819308,0.11753731352780801,0.11446312782443199,0.11747729458283199,0.118978246516912,0.116765450838448,0.10883771716940799,0.113372911039408,0.11351286546999999,0.11090309460971201,0.11914446227012801,0.116753581508272,0.10225677405587201,0.11908361574519999,0.118835995356592
