ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.074540750036992,0.098248366111408,0.11772663215660802,0.11772663215660802,0.118799627674048,0.109572742946752,0.120136916896432,0.120136916896432,0.119209123578112,0.120625491303088,0.12002141817707201,0.11885336636459201,0.11617572805547201,0.09907511368119999,0.09907511368119999,0.121341061678768,0.120509282977792,0.11989670139520002,0.119643050825152,0.119798158180912,0.121355825670592,0.121215866481088
