ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21
0.11080610931500799,0.0182458869568,0.00773068048,0.00773068048,0.006877897147312,0.010858773429808,0.0045515101828480006,0.0045515101828480006,0.005084280480688,0.0042725391349120005,0.004617618200512,0.006837820752688,0.006854040498112,0.017683171661248,0.017683171661248,0.003865916937472,0.004338794182192,0.0046890709600479995,0.004834612557232,0.0047455787806719996,0.003857551769392,0.0039368912812000004
