l_l_m,l_l_n,u_r_m,u_r_n,n,u
2.0,13.0,6.0,15.0,9.0,9.0
1.0,13.0,2.0,15.0,9.0,9.0
6.0,13.0,8.0,14.0,9.0,9.0
6.0,13.0,8.0,14.0,9.0,9.0
