ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.0626325092908,0.1436736426352,0.138820115341312,0.12496546337963202,0.13198090075,0.14843059217612803,0.1485170450188,0.148406482808368,0.14848881346628798,0.13674592276331202,0.14605724032,0.141597394516528
