l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,6.0,7.0,13.0,0.0,0.0,0.0,19.0
7.0,6.0,8.0,12.0,0.0,0.0,1.0,1.0
1.0,7.0,2.0,15.0,1.0,1.0,2.0,7.0
2.0,13.0,4.0,15.0,1.0,1.0,3.0,2.0
4.0,13.0,7.0,14.0,1.0,1.0,4.0,7.0
7.0,8.0,8.0,14.0,1.0,1.0,5.0,15.0
6.0,14.0,7.0,15.0,6.0,6.0,19.0,4.0
7.0,3.0,8.0,14.0,6.0,6.0,21.0,0.0
4.0,14.0,6.0,15.0,8.0,8.0,25.0,4.0
1.0,15.0,2.0,17.0,8.0,8.0,27.0,2.0
2.0,15.0,7.0,16.0,8.0,8.0,28.0,3.0
2.0,15.0,7.0,16.0,8.0,8.0,29.0,0.0
2.0,13.0,3.0,14.0,13.0,13.0,34.0,7.0
3.0,13.0,4.0,14.0,14.0,14.0,35.0,6.0
1.0,14.0,2.0,15.0,15.0,15.0,36.0,2.0
2.0,14.0,4.0,15.0,16.0,16.0,37.0,2.0
1.0,8.0,2.0,14.0,18.0,18.0,40.0,3.0
1.0,7.0,2.0,8.0,21.0,21.0,41.0,2.0
2.0,14.0,3.0,15.0,22.0,22.0,42.0,0.0
