ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18
0.10718716605279999,0.016659034397872,0.012710681169712,0.012911991002368,0.010772340701632,0.015407022417712,0.0046834529452,0.027301494962608,0.008933832201472,0.005194584563632001,0.0156425132608,0.0156425132608,0.005036682266799999,0.00496782547,0.003855073322032,0.007622424899008001,0.010006603804672,0.003666563842048,0.0049506178048
