l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
1.0,5.0,3.0,13.0,0.0,0.0,0.0,3.0
3.0,5.0,5.0,12.0,0.0,0.0,1.0,1.0
5.0,6.0,8.0,12.0,0.0,0.0,2.0,27.0
3.0,7.0,5.0,13.0,1.0,1.0,3.0,26.0
5.0,12.0,8.0,13.0,1.0,1.0,4.0,4.0
1.0,13.0,4.0,14.0,1.0,1.0,5.0,1.0
2.0,2.0,3.0,9.0,2.0,2.0,6.0,2.0
5.0,12.0,6.0,13.0,4.0,4.0,11.0,12.0
2.0,9.0,3.0,10.0,5.0,5.0,13.0,19.0
4.0,13.0,8.0,16.0,6.0,6.0,14.0,0.0
2.0,10.0,3.0,13.0,6.0,6.0,16.0,17.0
7.0,13.0,8.0,14.0,7.0,7.0,19.0,6.0
1.0,4.0,2.0,13.0,8.0,8.0,20.0,13.0
2.0,13.0,3.0,14.0,8.0,8.0,21.0,12.0
3.0,13.0,7.0,14.0,9.0,9.0,23.0,1.0
2.0,8.0,3.0,9.0,9.0,9.0,25.0,15.0
6.0,12.0,7.0,13.0,10.0,10.0,28.0,11.0
2.0,7.0,3.0,8.0,10.0,10.0,29.0,13.0
3.0,13.0,4.0,14.0,11.0,11.0,30.0,4.0
7.0,12.0,8.0,13.0,11.0,11.0,31.0,10.0
6.0,13.0,7.0,14.0,17.0,17.0,39.0,3.0
4.0,13.0,6.0,14.0,18.0,18.0,41.0,3.0
2.0,10.0,3.0,11.0,20.0,20.0,47.0,0.0
