ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.026626848977968,0.033366212109232,0.050788303165888,0.022188503084991998,0.016314091528192,0.014445518858800003,0.0054507012172,0.013555070211328003,0.004898385091888001,0.003705539512768,0.003705539512768,0.005996859280432,0.0048364877068,0.007394386998832001,0.003693164797888,0.0048646186828,0.005942568369328,0.0037804360192,0.004226215008688,0.006225666378928,0.008303700366592,0.008303700366592,0.003829362693568,0.004799303049472,0.004716540840112
