ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.103130688753088,0.088680955601968,0.074320405393408,0.10393965445120001,0.121767283252672,0.119372189581312,0.13086488703659202,0.123443854006192,0.131855855232688,0.134021974110208,0.134021974110208,0.129892285160368,0.131967380262832,0.12743598142916798,0.13404463422668803,0.13191668286827202,0.129988644024112,0.133884909886912,0.13307206255979198,0.13203442422880002,0.125862201124288,0.125862201124288,0.13379544897740803,0.13203442422880002,0.13218376777719998
