ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24
0.05336618523539201,0.114798723479728,0.107832817024432,0.105532634816512,0.11402885799519999,0.11402885799519999,0.11250353444804799,0.11704018073804798,0.119838443146288,0.12135035745203201,0.11381487745120002,0.11450278123,0.12089242772627201,0.12089242772627201,0.11982211083332797,0.1159985822272,0.120211575875008,0.114008523900928,0.11632979707,0.1180124330992,0.12089242772627201,0.120293883025072,0.12076357372000002,0.11930206167044802,0.12077339987276801
