l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
0.0,0.0,3.0,4.0,0.0
0.0,4.0,3.0,16.0,0.0
0.0,16.0,3.0,20.0,0.0
3.0,0.0,4.0,7.0,1.0
4.0,3.0,5.0,5.0,2.0
3.0,18.0,4.0,20.0,3.0
4.0,0.0,5.0,2.0,4.0
4.0,0.0,5.0,2.0,5.0
