ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14
0.024021206351871997,0.055594274080767996,0.029022801009712,0.029479431586048,0.011554370141488,0.0037278174831999996,0.006622724496831999,0.010045790973952,0.008439648713152,0.0064340082135520005,0.005311272273712,0.005311272273712,0.003738958148032,0.004529378913712,0.004020320761792
