ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28,ct_29
0.11879691382340798,0.089178821737648,0.11749838110720001,0.10149335601971199,0.125187638218288,0.13848805483,0.12750163675,0.115505866442752,0.13772295482027203,0.13772295482027203,0.13164416356292802,0.137756710371328,0.135127127433472,0.129818912708032,0.13848404205356799,0.136049833613248,0.133771671858112,0.135009535022512,0.136423657511872,0.13593422868279997,0.13118291923076802,0.136683159234352,0.138607884371392,0.130276191744448,0.138333880010752,0.13651831214079999,0.138580360372672,0.138549398253568,0.138361386176512,0.13387811463059202
