l_l_m,l_l_n,u_r_m,u_r_n,n,u
9.0,0.0,10.0,2.0,13.0,13.0
9.0,2.0,10.0,16.0,13.0,13.0
9.0,16.0,10.0,19.0,13.0,13.0
7.0,13.0,8.0,15.0,13.0,13.0
7.0,2.0,8.0,4.0,13.0,13.0
8.0,2.0,9.0,3.0,13.0,13.0
8.0,3.0,9.0,15.0,13.0,13.0
8.0,15.0,9.0,16.0,13.0,13.0
8.0,2.0,9.0,3.0,13.0,13.0
8.0,3.0,9.0,15.0,13.0,13.0
8.0,15.0,9.0,16.0,13.0,13.0
