ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9
0.123758110763008,0.089893637121472,0.119636521528768,0.140843362440112,0.10253593049732798,0.13560412507,0.13560412507,0.140922968479792,0.142520282519488,0.1282424820748
