ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.143918328555952,0.13484485429547202,0.13118572993580802,0.126757322063872,0.1360652123212,0.143099436561712,0.14560505463443202,0.1508470887148,0.138262258712752,0.149361380731312,0.149361380731312,0.15506079301355202,0.155804417962432,0.153938619088432,0.15619800758315203,0.152937219800752,0.143243344136752,0.143243344136752,0.15506079301355202,0.14577733826411202,0.151679719485232,0.15449454915524802,0.156319094876848
