ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8
0.119161305634048,0.005419597576192,0.004287466428352,0.009039714137008,0.020238226564911997,0.0050601657328,0.0050601657328,0.0046388308842880005,0.005479298901952
