ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11
0.024884128232367995,0.10351471050879998,0.09659156629163199,0.0989960105968,0.108048149837872,0.11096299615379199,0.106759378042288,0.11233525838084801,0.111928770163888,0.111200590495168,0.109996909452592,0.1105396813132
