ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22,ct_23,ct_24,ct_25,ct_26,ct_27,ct_28,ct_29
0.080818693461808,0.121368949747648,0.10306397340203201,0.119770941288112,0.119770941288112,0.121368949747648,0.12122789200000002,0.11456548613324799,0.125289376764208,0.125289376764208,0.12434775674156799,0.12466171902443199,0.125785217286448,0.12517215883,0.12129677348243201,0.12126889123000001,0.10390387458731201,0.10390387458731201,0.126511411112368,0.1256672816368,0.12504558497171198,0.12353133328000002,0.1247881553728,0.1249455739372,0.1265263940608,0.126384358838272,0.126238498806832,0.122675088038848,0.12646091766572798,0.12620911219532802
