l_l_m,l_l_n,u_r_m,u_r_n,n,u,id,hit
2.0,0.0,6.0,4.0,2.0,2.0,3.0,2.0
1.0,0.0,2.0,4.0,2.0,2.0,4.0,1.0
6.0,0.0,8.0,3.0,2.0,2.0,5.0,0.0
1.0,17.0,7.0,20.0,2.0,2.0,6.0,1.0
7.0,17.0,8.0,20.0,2.0,2.0,7.0,1.0
1.0,14.0,3.0,17.0,4.0,4.0,11.0,0.0
3.0,15.0,7.0,17.0,4.0,4.0,12.0,0.0
7.0,16.0,8.0,17.0,4.0,4.0,13.0,1.0
6.0,0.0,7.0,2.0,4.0,4.0,14.0,0.0
7.0,0.0,8.0,1.0,4.0,4.0,15.0,1.0
7.0,0.0,8.0,1.0,4.0,4.0,16.0,0.0
1.0,0.0,7.0,5.0,5.0,5.0,17.0,0.0
7.0,0.0,8.0,5.0,5.0,5.0,18.0,1.0
7.0,1.0,8.0,4.0,17.0,17.0,35.0,0.0
1.0,15.0,3.0,16.0,24.0,24.0,40.0,0.0
