ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13
0.6190476190476191,0.5714285714285714,0.4444444444444444,0.25,1.0,1.0,0.6666666666666667,1.0,0.5,0.75,0.5555555555555556,1.0,1.0,1.0
