l_l_m,l_l_n,u_r_m,u_r_n,tile_ind
7.0,7.0,9.0,19.0,0.0
9.0,7.0,10.0,19.0,1.0
8.0,19.0,9.0,20.0,2.0
3.0,14.0,4.0,16.0,3.0
3.0,11.0,4.0,12.0,4.0
4.0,10.0,5.0,16.0,5.0
5.0,10.0,6.0,17.0,6.0
6.0,9.0,7.0,17.0,7.0
