ct_0,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,ct_13,ct_14,ct_15,ct_16,ct_17,ct_18,ct_19,ct_20,ct_21,ct_22
0.0702374350192,0.12227297154539202,0.113600500714672,0.11961530217476798,0.11961530217476798,0.12125522428000002,0.12227297154539202,0.125676692901808,0.128933454363568,0.130529736060352,0.111525441583552,0.12861347786080002,0.122643252904192,0.12661186440083197,0.13007550094259202,0.12514396597043198,0.130275631001392,0.130160696918272,0.114772442596288,0.126564686679472,0.126463137007552,0.129517177481008,0.128364059649328
